id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3265409,Charming Chelsea bedroom,5508109,Rivani,Manhattan,40.74956,-73.99671,Private room,90,3,2,6/28/2019,1.58,1,53
34641992,Sunny and Luxurious Penthouse Loft in West Harlem,23407300,Clara,Manhattan,40.80553,-73.94928,Entire home/apt,290,1,2,6/28/2019,2,1,161
31283569,Cozy sunny room in Washington Heights,80054574,EsaÃº,Manhattan,40.85547,-73.92912,Private room,33,3,1,1/17/2019,0.17,1,0
31040644,Beautiful 2 bed with a balocony,229142922,Gad,Brooklyn,40.67878,-73.94446,Entire home/apt,205,2,0,,,2,89
453094,Bedroom with Garden at the Back,137814,Waldemar,Brooklyn,40.68699,-73.9635,Private room,70,2,339,6/23/2019,3.88,3,333
17635569,Cozy private room in Brooklyn Heights,119941037,Colette,Brooklyn,40.68934,-73.99438,Private room,70,1,3,3/27/2017,0.11,1,0
32365636,Water Front Duplex with Amazing Views and Parking.,132163538,Alex,Brooklyn,40.6348,-74.03788,Entire home/apt,155,28,0,,,1,339
22114333,Sun & Central Park,102011406,Ler,Manhattan,40.78977,-73.9476,Private room,99,4,16,5/12/2019,0.87,1,130
30171467,Sam and Mala place is your home away from home,226664611,Samuel,Queens,40.68048,-73.8125,Entire home/apt,72,2,26,6/18/2019,3.8,2,317
10067924,Cozy & Lux Studio in Nolita,36866768,Lisa,Manhattan,40.72238,-73.99631,Entire home/apt,179,7,0,,,1,0
20321714,Great spacious prime studio in Midtown,115844816,Tony,Manhattan,40.74819,-73.97201,Entire home/apt,200,6,2,10/24/2017,0.09,1,341
7037918,"Near LGA, Citifield, US Open Tennis",36242220,Carmen,Queens,40.76578,-73.86424,Private room,60,1,209,6/11/2019,4.38,1,364
35972361,Top Floor Fort Greene Park Manhattan Views!,270592883,Zori,Brooklyn,40.688,-73.97008,Entire home/apt,199,2,1,7/7/2019,1,1,68
11866301,Beautifully spacious 1 bedroom,63256824,Xavier,Bronx,40.87925,-73.88254,Entire home/apt,80,1,2,5/26/2016,0.05,1,0
19179615,"HEART OF BROOKLYN, QUEEN BED, 1 BLOCK FROM SUBWAY!",131976173,Mira,Brooklyn,40.6908,-73.95507,Private room,79,1,195,6/20/2019,7.79,3,46
22226156,"Manhattan 1BD in 2BD near ESB, UN, NYU w/roof deck",14103679,Hugh,Manhattan,40.74623,-73.97404,Private room,199,2,75,6/13/2019,4.04,1,80
17739111,Living Room in 2 Bedroom Apartment Brighton Beach,119523037,Anna,Brooklyn,40.58017,-73.9616,Shared room,50,1,1,9/13/2017,0.05,4,1
25130960,Williamsburg Brooklyn 2BR  Apt. / 5min to L Train,141597248,Osvaldo,Brooklyn,40.70847,-73.94426,Entire home/apt,107,7,1,6/19/2018,0.08,1,0
21736164,"Light-filled 1BR Brownstone Apartment, Bed Stuy BK",4298654,Sam,Brooklyn,40.68145,-73.93132,Entire home/apt,73,45,2,1/20/2019,0.11,1,43
18673613,Midtown West,7193271,Robert,Manhattan,40.75405,-73.99377,Private room,180,1,7,3/11/2018,0.27,1,0
23524819,Cat on a Venue,15919854,Benjamin,Brooklyn,40.65104,-73.96275,Private room,42,5,1,4/29/2018,0.07,1,0
27140232,æ›¼å“ˆé¡¿å¸å›½å¤§åŽ¦/Time square,107245546,Michael,Manhattan,40.74708,-73.99131,Entire home/apt,155,3,11,7/2/2019,4.78,3,84
799924,"Big Loft in Bushwick: Unfurnished, longterm sublet",2291000,Tommy,Brooklyn,40.70538,-73.92946,Entire home/apt,163,1,3,6/27/2016,0.04,1,0
34949851,Spacious & Quaint 1 Bed in Midtown,30485701,Daniela,Manhattan,40.7584,-73.97075,Entire home/apt,245,2,7,6/30/2019,4.57,1,257
34213403,"Comfy Sunnyside Room, Midtown in less than 30!",137358866,Kazuya,Queens,40.74627,-73.92027,Private room,43,30,0,,,103,216
29797672,Entire downstairs 1.5 baths & private backyard,48823279,Chris,Manhattan,40.79875,-73.93643,Private room,125,3,2,6/30/2019,0.32,1,238
30109697,Nicely appointed BIG one bedroom off Central Park,1385157,Brian,Manhattan,40.78318,-73.97372,Entire home/apt,130,30,1,4/12/2019,0.34,5,261
1919896,Sunny 2 bedroom in Prospect/Crown Heights,1345452,Nico,Brooklyn,40.67689,-73.95878,Entire home/apt,150,5,11,5/25/2017,0.16,1,0
21566909,2 bedroom floor-thru in heart of Park Slope -,4058709,Elise And Dave,Brooklyn,40.67497,-73.97913,Entire home/apt,235,5,41,6/27/2019,2.22,2,219
8925082,Chic apt on cutest corner in Soho,33834627,Charlotte,Manhattan,40.72217,-73.99375,Entire home/apt,200,1,0,,,1,0
13371473,Cozy Bedroom in Spacious Apt in East Williamsburg,185394,Gregory,Brooklyn,40.70478,-73.9435,Private room,75,1,2,6/27/2016,0.05,2,0
15721685,Perfect location: Central to everything!,39668851,Hyggens,Brooklyn,40.68338,-73.95075,Entire home/apt,100,5,11,6/14/2019,0.44,1,298
15268575,Private room in charming Brooklyn Apartment,219970,Fely,Brooklyn,40.67642,-73.961,Private room,80,2,3,11/28/2016,0.09,2,0
9694297,Private room in Historic Queens NY,50064597,David,Queens,40.69472,-73.84856,Private room,45,2,5,8/21/2017,0.12,1,0
26056703,"West 33rd street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,40.75233,-73.9941,Entire home/apt,259,30,0,,,87,357
17593461,(2R) Cozy and clean bedroom with private bathroom,119548006,Steven,Queens,40.73318,-73.79322,Entire home/apt,39,2,113,7/3/2019,4.04,2,3
21151898,Garden Apartment on 129th Street,109930093,Chris,Manhattan,40.80893,-73.93982,Private room,115,3,17,6/10/2018,0.83,2,0
342027,Serenity amidst the busy city,168417,Marie,Manhattan,40.77631,-73.95289,Entire home/apt,121,1,16,6/16/2019,0.19,2,351
33448379,Comfortable 3 Bedroom Loft Apartment,251985344,Marilyn,Brooklyn,40.70041,-73.92483,Private room,54,3,0,,,1,99
21204890,Perfect Room in West Harlem,61678511,Phillip,Manhattan,40.81567,-73.94841,Private room,55,3,100,7/2/2019,4.69,1,11
826690,"Sunny, Family-Friendly 2 Bedroom",4289240,Lucy,Brooklyn,40.67919,-73.97191,Entire home/apt,4000,4,0,,,1,83
19073356,Luxury Coliving Space in Williamsburg,4440278,Emmanuel,Brooklyn,40.71189,-73.93881,Private room,110,3,3,7/30/2017,0.12,3,179
27526910,"Spacious apartment, 20 mins to Manhattan",148705627,Jonathan,Queens,40.70147,-73.9047,Entire home/apt,170,14,1,6/9/2019,1,2,106
18445522,MANHATTAN STYLISH WALL ST STUDIO APT. DISCOUNTED,14664356,Dan,Manhattan,40.7049,-74.00617,Entire home/apt,86,70,5,6/1/2019,0.22,1,203
2103480,Thanksgiving in Manhattan!,10725397,Andrea,Manhattan,40.77822,-73.98016,Entire home/apt,560,1,0,,,1,0
2169106,Huge Sunny Room In Awesome Apt/Neighborhood,11066377,Brett,Brooklyn,40.6591,-73.96116,Private room,100,2,13,5/19/2019,0.36,1,365
27284901,"Gorgeous One Bedroom in Ridgewood, Queens!",205530337,Nina,Queens,40.701,-73.90607,Private room,45,30,1,5/15/2019,0.54,8,321
35896695,Private basement studio with backyard access.,1576926,Michael,Brooklyn,40.6906,-73.94986,Private room,45,3,1,7/1/2019,1,1,116
22794719,Habitacion de renta para 2,168429942,Jennifer,Bronx,40.88007,-73.87326,Private room,50,5,4,6/17/2019,0.26,2,324
22705115,Spacious apartment with all necessities nearby,47412299,Mohammed,Brooklyn,40.64178,-73.90179,Entire home/apt,90,5,23,6/30/2019,1.7,1,293
36409084,newyork guest house shared room,272477673,Jin,Manhattan,40.74643,-73.99105,Shared room,75,1,0,,,3,352
16659337,Spacious apartment in delightful Cobble Hill,9870527,Josh,Brooklyn,40.6862,-73.98906,Entire home/apt,220,2,17,6/19/2019,0.66,1,167
27732981,Luxury apartment in New York City,133473678,Shumin,Queens,40.75118,-73.93646,Private room,89,1,0,,,1,0
6373790,Enjoy a comfy apartment on the UWS,26818265,Gat,Manhattan,40.79745,-73.96916,Entire home/apt,280,1,1,7/5/2015,0.02,1,0
23311756,Trendy Private Harlem Room - Plants & Light!,26259317,Keah,Manhattan,40.81367,-73.95133,Private room,55,2,25,10/29/2018,1.57,1,0
34211618,Lovely 1BR in Hell's Kitchen by Sonder,219517861,Sonder (NYC),Manhattan,40.76182,-73.996,Entire home/apt,187,29,0,,,327,331
33530282,LUXURY 2bedrm w/ Outdoor Patio - TimeSq/42nd & 9th,51667335,Janio,Manhattan,40.76022,-73.99253,Entire home/apt,395,2,11,6/23/2019,3.63,1,247
2805293,Large & Stunning 5th Ave 1 BR,5225737,Brandon,Manhattan,40.7339,-74.00177,Entire home/apt,300,5,19,1/2/2019,0.3,1,219
12307809,Discover Windsor Terrace! -- a treasure.  2 BR apt,26535250,Sheila,Brooklyn,40.65722,-73.9793,Entire home/apt,61,1,91,5/18/2019,2.38,3,246
34191165,Top 3BR Apartment in THE BEST LOCATION,141194319,Cathy,Manhattan,40.75338,-73.99822,Entire home/apt,370,12,0,,,1,320
34202362,Entire Apt. In Brooklyn. 25 minutes to Manhattan.,135061108,Carmelo,Brooklyn,40.64902,-73.94795,Entire home/apt,125,1,0,,,2,33
23542115,Cute private room in friendly shared living space,4265419,Mary,Brooklyn,40.68746,-73.94648,Private room,50,1,0,,,1,0
21817150,Spacious & Airy Loft Apartment in Williamsburg,35567813,Hilary,Brooklyn,40.71576,-73.94088,Entire home/apt,175,2,0,,,1,35
21399985,"Beautiful, Spacious & Comfortable NYC Brownstone",7658248,M,Manhattan,40.80999,-73.95484,Private room,85,2,76,6/13/2019,3.68,2,0
17543568,Wonderful & Large Modernist Bushwick Brooklyn Apt.,71126864,Renee,Brooklyn,40.6957,-73.93196,Entire home/apt,100,29,0,,,1,310
14386712,â˜…1000 ftÂ²  designer loft in SOHO - Little Italyâ˜…,88329273,Zev,Manhattan,40.71725,-73.99811,Entire home/apt,250,1,180,6/18/2019,5.07,1,229
21405904,Single private Bedroom in a beautiful House,77750223,Mercedes,Bronx,40.81728,-73.86343,Private room,40,3,5,5/19/2019,0.46,2,365
7916684,Room in Stylish Hells Kitchen Apt.,41743945,George - Francis,Manhattan,40.76328,-73.99347,Private room,160,3,3,3/27/2016,0.06,2,0
20997574,Spacious & Bright apt in Soho (Top 1% â™¥ NYC pick),40507331,Arnaud,Manhattan,40.72169,-73.9965,Entire home/apt,325,2,8,10/22/2018,0.37,1,86
5212133,Large 1 Bedroom Apartment w/ Office in Greenpoint!,2265800,Sky,Brooklyn,40.72862,-73.95495,Entire home/apt,116,1,0,,,1,0
9985852,Garden View Bedroom in Brownstone,310458,Emily,Brooklyn,40.66588,-73.97833,Private room,60,14,1,4/1/2016,0.03,2,0
12763385,Bedroom in Classic Clinton Hill,9784153,Santiago,Brooklyn,40.68752,-73.9618,Private room,99,3,0,,,1,0
32195520,Cozy Apartment in long island city /Astoria,241583701,Alejandro,Queens,40.75331,-73.92454,Entire home/apt,140,7,4,5/21/2019,0.85,1,35
2863696,Live in a doll factory!,5229579,Ryan,Brooklyn,40.7196,-73.96335,Private room,95,3,0,,,3,0
35707944,Private Yard / Williamsburg / 10 min to Manhattan,268585880,Angelica,Brooklyn,40.71659,-73.94397,Entire home/apt,80,1,0,,,2,1
6699912,Good size room in large 3 bedroom,35070587,Tim,Brooklyn,40.65972,-73.9937,Private room,75,7,0,,,1,0
36143214,Cute 1 Bedroom Bungalow-Steps to Beach&Subway,271844440,Timothy,Queens,40.59087,-73.81143,Entire home/apt,139,1,0,,,3,166
14963404,Bright cozy room with balcony near Prospect Park.,7848317,Gracelyn,Brooklyn,40.65949,-73.98422,Private room,90,2,3,10/21/2017,0.11,2,0
16081134,Well connected private room,24630962,Ercio,Brooklyn,40.70627,-73.94947,Private room,70,10,17,3/13/2018,0.61,1,0
25297710,âœˆ NYC/Travelers. New Private Access Room Bed Full,81359949,Skarly & Ming,Brooklyn,40.6978,-73.92607,Private room,45,2,25,6/2/2019,1.97,2,54
34384453,#1 NY Perfect Destination . Hells' kitchen!!,259262728,Naomi,Manhattan,40.76059,-73.9965,Entire home/apt,290,3,4,7/1/2019,2.45,1,23
16194283,Private Room in Beautiful Brooklyn Private House.,40532977,Johari,Brooklyn,40.68128,-73.91196,Private room,29,60,13,5/1/2019,0.42,4,51
7194138,Nice Carroll Gardens 2BR by F Train,16782665,Andrew,Brooklyn,40.6748,-74.00006,Entire home/apt,200,2,28,12/20/2016,0.59,1,0
19533025,Rainbow Guesthouse 1-3,124399442,Igor,Brooklyn,40.61391,-73.95798,Shared room,32,7,2,7/31/2018,0.09,4,343
30311572,Harlem Oasis,57964033,Holly,Manhattan,40.81403,-73.94957,Entire home/apt,200,1,7,5/20/2019,0.99,1,158
9901546,cute spacious bk apartment,914972,Diana,Brooklyn,40.67946,-73.96494,Entire home/apt,125,2,7,12/9/2018,0.19,1,0
2889387,New York City near Staten Is. Ferry,2269517,Rob&Elle,Staten Island,40.6427,-74.08001,Private room,95,2,234,6/30/2019,3.74,1,264
7775924,AUG 16-31 - LARGE FURNISHED 1 BDRM,3002111,Ana,Manhattan,40.74056,-73.98389,Private room,70,15,0,,,1,0
752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,40.72863,-74.00137,Entire home/apt,200,4,11,5/20/2017,0.14,1,259
30200332,"NYUW 05-0 Upper West: NYC, Soho Luxury",39890192,Laura,Manhattan,40.80402,-73.96345,Entire home/apt,266,14,2,5/27/2019,0.78,12,86
9882012,Stay in an artist warehouse!,5229579,Ryan,Brooklyn,40.71801,-73.96405,Private room,59,3,0,,,3,0
26131794,Super Luxurious 2 Bedroom Grand Central,61391963,Corporate Housing,Manhattan,40.7512,-73.97738,Entire home/apt,175,30,2,4/30/2019,0.38,91,241
13033376,Private Parkside Room,21340955,Shean,Brooklyn,40.65272,-73.96127,Private room,65,3,28,5/31/2019,1.09,3,298
18488833,Sunny Parlor Apt in Flatbush Townhouse (furnished),10285950,Christina,Brooklyn,40.64493,-73.95488,Entire home/apt,85,6,14,3/24/2019,0.53,3,339
11850918,Convenient 2BR/2BA - East Village,14363695,Heda,Manhattan,40.72852,-73.98064,Entire home/apt,275,5,1,4/19/2016,0.03,1,0
19930641,105 Wilson,26018020,Jimmy,Brooklyn,40.70053,-73.92589,Private room,75,2,0,,,1,0
6797129,Spacious 1BR & Loft near Park,8924676,Taeler,Manhattan,40.77824,-73.97701,Entire home/apt,375,1,0,,,1,0
35608603,New Luxury NYC Two-Bedroom with Perfect Views,267590902,Sophie,Manhattan,40.70423,-74.00909,Entire home/apt,365,2,0,,,1,18
33333345,"Specious light room near Broadway(M,J, L,G trains)",248161322,Sergii,Brooklyn,40.70031,-73.94077,Shared room,35,30,0,,,14,311
2083824,Luxurious & Spacious 1 Bedroom Apt,10643695,Sam,Brooklyn,40.71131,-73.96813,Entire home/apt,575,1,0,,,1,0
36322148,Welcome Palace 2 !!!,182954454,Thaddeus,Queens,40.67105,-73.77308,Private room,75,2,0,,,2,88
20616239,Beautiful Nolita Apartment,7941058,Levi,Manhattan,40.721,-73.99147,Entire home/apt,200,2,3,12/22/2017,0.15,1,38
34980397,True Entire One Bedroom Apartment in Manhattan,82182158,Jason,Manhattan,40.72657,-73.98796,Entire home/apt,131,7,1,5/23/2019,0.64,1,1
6741094,Gorgeous Luxury Apartment,35299368,Adriana,Manhattan,40.74798,-73.9814,Private room,200,1,1,6/21/2015,0.02,1,0
23879304,Beautiful room,179416315,Elizabeth,Bronx,40.85989,-73.91189,Private room,60,2,7,1/1/2019,0.46,2,156
3208609,"W'burg Brooklyn, Sunny, Spacious, Private",1465030,Gautam,Brooklyn,40.71042,-73.94702,Private room,70,5,0,,,1,0
20615932,1 Bedroom Garden Level Apt In Bushwick,73498715,Jonathan,Brooklyn,40.69677,-73.91404,Entire home/apt,74,7,9,6/17/2019,0.42,1,61
4824849,2 Bedrooom- near Columbus Circle,24844621,Paul,Manhattan,40.76609,-73.98038,Entire home/apt,200,1,0,,,1,0
9184982,Cozy Bedroom in Harlem,31291159,Sean,Manhattan,40.81686,-73.94129,Private room,47,7,2,12/9/2015,0.04,1,0
21859249,"Cozy, bright and spacious 3BR apartment - Brooklyn",49213265,Mariana,Brooklyn,40.67025,-73.93558,Entire home/apt,99,3,4,5/12/2019,0.22,1,0
18448516,Spacious house close to yankee stadium.,127895318,Emmanuel,Bronx,40.84992,-73.90346,Private room,50,1,6,5/5/2018,0.23,1,0
27653304,Artist Loft,46176891,Ekin,Brooklyn,40.70601,-73.92825,Entire home/apt,160,2,0,,,1,0
9790355,Heart of Manhattan's  West Village,50459536,Ryan,Manhattan,40.73455,-74.00312,Private room,300,1,0,,,1,0
4170460,#1 Superhost Special Offer in NYC!,21641206,Veronica,Brooklyn,40.6956,-73.94827,Private room,65,1,357,6/22/2019,6.19,4,321
11334160,Sunny New Apartment in Artsy Area!,41616878,Melissa,Brooklyn,40.69033,-73.9083,Private room,50,30,12,5/31/2019,0.31,4,326
18682763,Spacious & Charming Apartment in Bedstuy,13608839,Jeffrey,Brooklyn,40.69471,-73.94225,Entire home/apt,98,2,0,,,1,0
32554837,1718ä¸‰äººæˆ¿,119692067,Qiulan,Brooklyn,40.64486,-74.00255,Private room,60,1,7,6/23/2019,3.13,3,84
4756856,,1832442,Carolina,Brooklyn,40.70046,-73.92825,Private room,70,1,0,,,1,0
10055925,Greenpoint Studio Loft w/ Terrace,47554473,Henry Norman,Brooklyn,40.7287,-73.94504,Private room,189,3,21,5/14/2018,0.49,13,0
9365176,Fifth Ave. Modern Studio,48593893,Alex,Manhattan,40.75103,-73.98349,Entire home/apt,250,2,10,5/24/2017,0.23,1,0
34600508,Artist's Loft! A+ Location!  Central Park/5th ave!,256610768,John Ghaddie,Manhattan,40.76414,-73.96728,Entire home/apt,159,31,4,6/16/2019,2.45,1,244
16578826,"Harlem ""Hostel"" for Single Travelers",17078225,Sarah-Jane,Manhattan,40.81516,-73.94829,Shared room,55,2,36,6/30/2019,1.28,2,88
1651595,"Cozy Apartment, 30 min train ride to Times Square!",8759781,Augusto M Gallardo,Queens,40.75238,-73.87746,Entire home/apt,110,9,11,6/1/2019,0.16,1,362
266449,2 Bedroom Gem - Prime LES Location,1397115,Drew,Manhattan,40.71992,-73.98773,Entire home/apt,195,4,68,6/3/2019,0.77,1,271
22979825,"Private large bedroom in Prime Williamsburg, BK",10826049,Faye,Brooklyn,40.7195,-73.95256,Private room,75,4,0,,,1,0
18359593,Private and Comfy Room | Super Close to NYC!,127092689,Heath,Brooklyn,40.6924,-73.94825,Private room,35,20,0,,,1,0
23470849,Perfect room in between walks&fun in Manhattan,22188,Laura,Manhattan,40.78046,-73.98818,Private room,90,3,2,4/30/2019,0.63,2,339
33451888,"Super comfy Bushwick getaway, 4 min. from the M!",50737287,D'Arcy,Brooklyn,40.69814,-73.9219,Private room,40,2,1,4/30/2019,0.43,1,0
20989659,LUXURY MURRAY HILL EAST 34TH~1BR,2856748,Ruchi,Manhattan,40.7488,-73.97844,Entire home/apt,225,30,1,6/23/2019,1,49,311
4204988,Charming Soho One Bedroom + Loft,1162642,Emily,Manhattan,40.72577,-73.99337,Entire home/apt,350,2,0,,,2,0
14108509,"West 16th street, Charming Svced 1bd Apt",22541573,Ken,Manhattan,40.73929,-73.99914,Entire home/apt,195,30,0,,,87,57
27656004,Cozy Brooklyn Apartment,45675260,Victoria,Brooklyn,40.69632,-73.9193,Private room,65,3,5,9/21/2018,0.46,2,0
15910664,Comfy room near trendy Columbia University,2388537,Andrea,Manhattan,40.81676,-73.96069,Private room,100,3,6,10/2/2018,0.19,2,0
1914759,Urban Oasis in Chelsea,9931428,Joseph,Manhattan,40.74276,-74.00016,Entire home/apt,225,2,0,,,1,17
7507877,Cozy house in Sunnyside gardens,22079796,Fatima VÃ©lez,Queens,40.74601,-73.9149,Entire home/apt,250,15,0,,,1,18
9733227,Huge Modern Apartment Williamsburg,4396337,Nicolo,Brooklyn,40.71964,-73.95538,Entire home/apt,159,28,4,4/30/2018,0.1,1,0
14281526,Queens Village Vacation Getaway,86209218,Sophia,Queens,40.71168,-73.74037,Entire home/apt,65,1,152,7/5/2019,4.67,1,335
20153406,1 bedroom by Empire State Building/Penn Station,56784103,Lisa,Manhattan,40.74482,-73.97827,Private room,69,15,25,5/18/2019,1.1,1,29
34976735,Bright Private Apt in Ideal Location Manhattan,115167208,Taylor,Manhattan,40.73866,-73.98322,Entire home/apt,160,3,0,,,1,5
19643201,Time Square - Hellâ€™s Kitchen,12244687,Cesare Friend,Manhattan,40.76223,-73.99458,Entire home/apt,163,6,25,6/8/2019,1.16,1,266
28841309,Times Square Prime Two Bedroom Near Port Authority,215683904,Ryan,Manhattan,40.75768,-73.99417,Entire home/apt,159,30,0,,,1,333
31961126,"Private Apartment/4 Guests
Nr Beach&JFK w/Parking",209374833,Candia,Queens,40.59555,-73.76942,Entire home/apt,99,3,5,6/14/2019,3.41,2,246
24653285,"Location, Location, Location! & A/C! :)",18416898,Donna,Brooklyn,40.67014,-73.95342,Private room,65,1,13,6/10/2019,0.91,1,83
31048559,You Will Love Our Beautiful 3 bed 3 Bath Home,229142922,Gad,Brooklyn,40.68046,-73.94277,Private room,175,2,1,2/7/2019,0.2,2,89
16367064,Cute and cozy space in Chinatown,11511386,Erika,Manhattan,40.71513,-73.9981,Private room,100,2,1,12/30/2016,0.03,1,0
15800923,Spacious and peaceful apt in East Village,25495114,Guisela,Manhattan,40.73016,-73.98171,Entire home/apt,178,9,22,3/22/2018,0.71,1,0
15853165,Private and Cozy Bedroom in Williamsburg,89759874,Pauline,Brooklyn,40.70688,-73.96745,Private room,72,1,154,7/6/2019,4.79,1,215
7204443,Peaceful Room in Dumbo Art Loft,37723496,Anna,Brooklyn,40.70429,-73.98773,Private room,125,2,152,6/23/2019,3.16,2,166
23575358,Cozy quarters for your getaway!,165135574,Kam,Manhattan,40.73629,-73.98753,Entire home/apt,165,6,10,7/2/2019,0.65,1,43
6627931,Spacious 2 Bedroom + Backyard in Fort Greene BK,33722691,Danny And June,Brooklyn,40.69374,-73.96727,Entire home/apt,150,4,2,4/24/2019,0.06,2,22
36148509,Classy East Village Enclave,60811527,Mariana,Manhattan,40.72595,-73.98971,Entire home/apt,220,15,0,,,1,61
19907176,"Upper West side,Lincoln center,Luxury 2Bed 2Bath",131647128,Emily,Manhattan,40.77578,-73.98923,Entire home/apt,255,30,5,2/27/2019,0.26,25,254
19430239,"luxury, neat, minute fom trains",118816229,Ali,Bronx,40.88249,-73.86274,Private room,50,1,85,7/4/2019,3.43,1,328
34401135,Awesome Private Room,226339724,David And Annette,Brooklyn,40.68063,-73.91375,Private room,50,2,1,5/5/2019,0.45,10,361
30388011,"Bright 1BR near Times Sq w/ Indoor pool, Doorman by Blueground",107434423,Blueground,Manhattan,40.75988,-73.98568,Entire home/apt,312,30,0,,,232,341
30320090,"SPACIOUS, PRIVATE ROOM IN MIDTOWN, PARK AVENUE",209758777,Isabel,Manhattan,40.74475,-73.98337,Private room,145,1,51,6/23/2019,7.39,2,29
24912783,Brooklyn Park Slope Oasis,7065881,Zina,Brooklyn,40.67691,-73.98163,Entire home/apt,139,4,3,5/27/2019,0.24,1,0
3616173,PRIVATE BEDROOM YOU'LL LOVE,2383619,Elma,Brooklyn,40.68184,-73.99308,Private room,80,21,88,4/2/2018,1.5,1,364
31619454,Room In West Brooklyn,232778333,Jaime,Brooklyn,40.61245,-73.99684,Private room,29,15,2,6/1/2019,1.2,2,244
9662070,Large private bedroom in bushwick,506208,Erin,Brooklyn,40.70435,-73.91646,Private room,65,1,2,7/24/2016,0.06,1,0
16471707,Bright and cozy room is Clinton Hill-Brooklyn,538300,Hubert,Brooklyn,40.6965,-73.9601,Private room,54,5,12,12/9/2018,0.4,1,21
34706620,Trendy open concept Williamsburg loft apartment,261768544,Kori,Brooklyn,40.71125,-73.96116,Entire home/apt,300,2,5,7/1/2019,2.94,1,57
21934465,Queen Studio In Park Slope - Gowanus Inn & Yard,159091490,Melissa,Brooklyn,40.67726,-73.9837,Private room,129,1,28,6/30/2019,1.44,17,362
20356865,"Cute, spacious, windowlit room in Williamsburg",75199843,Isi,Brooklyn,40.71327,-73.94763,Private room,60,2,3,5/8/2019,0.13,1,90
16466095,Comfy room at the heart of Williamsburg,19804292,Volkan,Brooklyn,40.71199,-73.95581,Private room,80,3,0,,,1,0
29435698,"Prime Williamsburg Loft, close to the water!",3583973,Lauren,Brooklyn,40.71247,-73.96295,Entire home/apt,190,2,17,4/15/2019,1.99,1,0
9492750,Spacious and quiet Manhattan Harlem 1-bed apt!,15441931,Aaron,Manhattan,40.80965,-73.94553,Entire home/apt,190,3,102,7/5/2019,2.33,1,281
32864985,Sunny studio in Manhattan near Central Park,157422070,Georgiana,Manhattan,40.78493,-73.97294,Entire home/apt,175,5,7,7/2/2019,2.44,1,19
310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,Brooklyn,40.69348,-73.95927,Private room,75,3,13,1/31/2019,0.15,1,298
6910072,Sunny Room in Bushwick & central AC,36211685,Vienna,Queens,40.70588,-73.91464,Private room,85,1,1,8/17/2015,0.02,1,0
27540102,"Sun-drenched Chic SOHO ""Cabin""",206972453,Grant,Manhattan,40.72205,-73.99699,Entire home/apt,250,4,16,6/26/2019,1.68,1,0
16298763,"Spacious, Clean, Can be used as 2BR-Ridgewood,NY",106634512,Katarina,Queens,40.69821,-73.89812,Entire home/apt,60,3,101,6/24/2019,3.65,2,47
30504465,Modern in heart of East Village,34222449,Eli,Manhattan,40.72531,-73.97973,Private room,105,2,0,,,1,8
35862574,2bdrms lrg prime Williamsburg apt in townhouse,269652307,Gabriel,Brooklyn,40.71325,-73.95874,Entire home/apt,170,1,1,6/28/2019,1,1,77
20896858,Harlem Cozy Studio,71375344,Roselin,Manhattan,40.81301,-73.94502,Entire home/apt,125,4,9,6/8/2019,0.94,1,245
7790911,"Clean,Huge Furnished Room in Safe Neighborhood",16962694,Guanshan,Brooklyn,40.60788,-73.98161,Private room,69,7,3,9/27/2015,0.06,1,0
34390910,"""In The Heights"" King Br w/on-suite shared bath.",27973267,Gus,Manhattan,40.85078,-73.93195,Private room,150,1,7,6/21/2019,5.12,5,185
9775237,Spacious high-rise 1BD with an INCREDIBLE view!,38263259,Michelle,Manhattan,40.81949,-73.95676,Entire home/apt,140,5,7,5/21/2018,0.16,1,0
34277352,"Comfort Room in Downtown New York, Chinatown, Soho",250825715,Cherry,Manhattan,40.71672,-73.99553,Private room,67,1,0,,,3,39
26938086,2 BEDS -YOUR ROOM IN CONVERTED FACTORY -NEAR METRO,35606248,Blake And Madia,Brooklyn,40.70274,-73.9263,Private room,82,2,24,5/23/2019,2.14,5,365
9182754,Charming Apartment in East Village,9859148,Jacob,Manhattan,40.72603,-73.98614,Entire home/apt,200,1,1,1/3/2016,0.02,1,0
22363371,Clean&Simple 2- Airport delays & Layovers,132341923,Cynthia,Queens,40.68922,-73.78684,Entire home/apt,57,1,91,7/5/2019,5.04,2,57
53196,Big Room/Washer-Dryer/Wifi/AC/JMZ,247432,Charlotte,Brooklyn,40.69546,-73.93503,Private room,80,2,11,11/13/2017,0.48,1,0
32572929,SUMMER SUBLET for 2 Months in Brooklyn,73049484,Kumru,Brooklyn,40.66779,-73.92875,Entire home/apt,100,44,0,,,2,53
11928713,Sunny living room and great location in Brooklyn,3274929,Agustin,Brooklyn,40.63549,-73.95817,Shared room,38,3,27,4/24/2019,0.95,1,84
10202835,Cozy room in Artist House,37561828,Evan,Brooklyn,40.69387,-73.92666,Private room,35,3,33,9/5/2016,0.78,1,0
